fall-2018-queer-tv-preview-lesbian-and-bisexual-characters-to-tentatively-anticipate-429614.json,2018,fall,43,"['The Purge', 'Mayans M.C.', 'Wentworth Season Six', 'Cable Girls\xa0Season Three', 'You', 'The Last Ship Season 5', 'Shameless\xa0Season Nine', 'The Deuce Season Two', ""FX's American Horror Story: Apocalypse After Show"", 'Ingobernable Season Two', 'The First', 'Bojack Horseman, Season Five', 'American Vandal, Season Two', '9', 'Star\xa0Season Three', 'American Housewife\xa0Season Three', 'Grey’s Anatomy\xa0Season 15', 'The Good Place Season Three', 'How To Get Away With Murder\xa0Season Five', 'S.W.A.T.\xa0Season Two', 'Station 19\xa0Season Two', 'Will', 'Fresh Off the Boat\xa0Season Five', 'Madam Secretary\xa0Season Five', 'The Walking Dead Season Nine', 'Black Lightning\xa0Season Two', 'Everything Everywhere All at Once', 'Riverdale\xa0Season Three', 'Crazy Ex-Girlfriend', 'Light as a Feather', 'The Haunting of Hill House', 'Camping', 'Charmed', 'Supergirl\xa0Season Four', 'Arrow\xa0Season Seven', 'Loudermilk', 'Legends of Tomorrow Season Four', 'Legacies', 'Ray Donovan Season Six', 'Sally4Ever', 'The Bisexual', 'Arrowverse Crossover Event', 'Marvel’s Runaways\xa0Season Two']"
july-2021-whats-new-gay-and-streaming-on-netflix-hulu-hbo-max-and-amazon-prime.json,2021,july,32,"[""Mother's Day"", 'Fear Street: Part One - 1994', 'Grey’s Anatomy: Season 17', 'We The People: Animated Music Video Series', 'Fear Street: Part Two - 1978', 'Atypical: Season 4', 'Gunpowder Milkshake', 'Never Have I Ever: Season 2', 'This Changes Everything', 'Fear Street: Part Three - 1666', 'Charmed: Season 3', 'Walking Dead: Season 10', 'Wynonna Earp: Season 4', 'Everything Everywhere All at Once', 'The Flash: Season 7', 'The Feels', 'Foxfire', 'RuPaul’s Drag Race: Season 7', 'The Girl with the Dragon Tattoo', 'Grandma', 'This Way Up: Season 2', 'In a World...', 'Grown', 'Good Trouble', 'American Horror Stories', 'Batwoman: Season 2', 'Nancy Drew: Season 2', 'Shiva Baby', 'Gossip Girl: Season One', 'White Lotus: Season One', 'The Girl with the Dragon Tattoo', 'The Pursuit of Love: Season One']"
march-2021-517829.json,2021,march,17,"['Moxie', 'Marriage or Mortgage: Season 1', 'The One: Limited Series', 'Sky Rojo: Season 1', 'Top Chef: Complete Season 17', 'Ammonite', 'Good Girls Season 4 Premiere', 'Here Awhile', 'Sister Aimee', 'Vikings: Season 2', 'The Returned: Season 1', 'And She Could Be Next', 'Pitch Perfect', 'Eulogy', 'Gone', 'No Se Aceptan Devoluciones', 'Generation+: Season 1']"
16-spring-2020-tv-shows-with-lgbtq-women-characters-to-anticipate-or-enjoy-or-whatever-you-need-right-now.json,2020,spring,17,"['Little Fires Everywhere: Limited Series', 'Self Made: Inspired by the Life of Madam C.J. Walker', 'Feel Good: Season One', 'Motherland: Fort Salem', 'Siren: Season Three', 'Killing Eve: Season Three', 'Baptiste: Season One', 'In The Dark: Season Two', 'We’re Here: Season One', 'Defending Jacob: Limited Series', 'Vida: Season Three', 'Penny Dreadful: City of Angels: Season One', 'Betty: Season One', 'Hollywood: Limited Series', 'Billions: Season Five', 'Hightown: Season One', 'Snowpiercer: Season One']"
april-2021.json,2021,april,25,"['Worn Stories', 'Madame Claude', 'The Wedding Coach: Season One', 'Dolly Parton: A MusicCare', 'My Love: Six Stories of True Love', 'The Baker and the Beauty: Season One', 'The Circle: Season 2', 'Ride or Die', 'Why Are You Like This: Season 1', 'The Color Purple', 'Manifest', 'Hysterical', 'Rebel', 'Home Economics', ""Everything's Gonna Be Okay"", 'Thelma', 'The Handmaid’s Tale Season 4', 'Milk', 'Anne+: Season 1', ""Couple's Therapy"", ""Survivor's Remorse"", 'The Color Purple', 'Mare of Easttown', 'A Black Lady Sketch Show: Season 2', 'Rutherford Falls: Season 1 Premiere']"
april-2025-whats-new-gay-and-streaming-on-netflix-max-hulu-prime-video-paramoount-peacock-and-apple-tv.json,2025,april,22,"['Love on the Spectrum: Season 3', 'Jurassic World: Chaos Theory', 'Black Mirror: Season 7', 'Battle Camp: Season One', 'Black Swan', 'Boys on the Side', 'The Handmaid’s Tale: Season 6 Premiere', 'Got To Get Out: Season One Premiere', 'Jessica Kirson: I’m the Man', 'Aftersun', 'Portrait of a Lady on Fire', 'Y2K', 'Hacks: Season 4 Premiere', 'The Last of Us: Season 2 Premiere', 'Babygirl', 'Leverage: Redemption: Season Three', 'Wear Whatever The Fuck You Want: Season Three', 'The Girl with the Dragon Tattoo', 'An Evening with Elton John and Brandi Carlile', 'Boogie Woogie', 'Certain Women', 'Law Abiding Citizen']"
new-gay-streaming-june-2022-netflix-hbomax-hulu-peacock-amazon-appletv-starz-showtime.json,2022,june,42,"['Stand Out: An LGBTQ+ Celebration', 'First Kill: Season One', 'Vice', 'Jane Fonda & Lily Tomlin: Ladies Night Live', 'Iron Chef: Quest For An Iron Legend', 'Dead End: Paranormal Park', 'Umbrella Academy: Season 3', 'Charmed', ""Grey's Anatomy"", 'Beauty', 'But I’m a Cheerleader', 'The Kids Are All Right', 'Pitch Perfect', 'Pride', 'Queer as Folk UK', 'Queer as Folk: Season 1, Episodes 1', 'Rutherford Falls: Season 2', 'Pride', 'How to Survive a Plague', 'Life Partners', 'Naomi', 'Irma Vep: Limited Series Premiere', 'The Janes', 'Summer Camp Island: Season 6 Premiere', 'Westworld: Season 4 Premiere', 'Glee', 'Fire Island', 'Vida: Seasons 1', 'The Los Angeles Pride Parade', 'Love, Victor: Season 3 Complete Series', 'NYC Pride March Livestream', 'Wildhood', 'Only Murders in the Building: Season 2 Premiere', 'Black Swan', 'The Boys: Season 3', 'Fairfax: Season 2', 'For All Mankind: Season 3 Premiere', 'Loot: Season One Premiere', 'The Book of Queer: Limited Series Premiere', 'P', 'The Chi: Season 5 Premiere', 'Slo Pitch: Season 2 Premiere']"
april-2023-whats-new-gay-netflix-prime-video-hulu-hbo-maxetc.json,2023,april,20,"['Everything Everywhere All at Once', 'Miriam Margolyes: Almost Australian', 'Welcome to Eden', 'Bros', 'The Marvelous Mrs Maisel: Season Five Premiere', 'Dead Ringers', 'Walker: Independence', 'Tangerine', 'The Winchesters', 'A Black Lady Sketch Show: Season Four Premiere', '#BringBackAlice: Season One Premiere', 'Somebody Somewhere: Season Two Premiere', 'Tiny Beautiful Things', 'Single Drunk Female: Season Two Premiere', 'Broad City', 'Grease: Rise of the Pink Ladies: Season One Premiere', 'Couple’s Therapy: Season 3B', 'Slip: Season One', 'The Owl House: Final Special Episode', 'Matildas: The World at Our Feet']"
november-2023-lgbt-streaming.json,2023,november,16,"['Six Feet Under', 'Nyad', 'Selling Sunset: Season 7', 'Escaping Twin Flames: Season One', 'Mutt', 'Scott Pilgrim Takes Off: Season One', 'Rustin', 'The Dads', 'Pretty Hard Cases: Season 3', 'Rap Sh!t Season Two', 'Black Cake: Season One Premiere', 'A Murder at the End of the World: Limited Series Premiere', 'Periodical', 'For All Mankind: Season Four Premiere', 'Beacon 23: Season One Premiere', 'You’re Not Supposed To Be Here']"
june-2021-heres-whats-new-and-gay-and-streaming-on-netflix-hulu-amazon-and-hbo-max.json,2021,june,30,"['Summertime: Season 2', 'Dancing Queens', 'Feel Good: Season 2', 'Workin’ Moms: Season 5', 'Elite: Season 4', 'America: The Motion Picture', 'Changing the Game', 'Jennifer’s Body', 'Love, Victor: Season 2', 'Motherland Fort Salem: Season 2 Premiere', 'Rent', 'Black Swan', 'Fried Green Tomatoes', 'Grandma', 'Orlando', 'Saving Face', 'Flack: Season 2', 'Bosch: Season 7', '“Manhãs de Setembro”', 'Iris', 'Kajillionaire', 'Feast of Love', 'Betty: Season 2', 'Revolution Rent', 'Genera+ion Season 1: Part 2', 'LFG', 'Milk', 'Rebellion!: Stonewall', 'Transcendent: Seasons 1', 'We Are Lady Parts: Season 1']"
january-2026-whats-new-gay-and-streaming-on-netflix-hulu-peacock-bet-and-paramount.json,2026,january,9,"['Brilliant Minds', 'The Ms. Pat Show', '9', '9', ""Grey's Anatomy"", 'The Traitors', 'Tell Me Lies', 'Star Trek: Starfleet Academy', 'Bridgerton']"
may-2021-524104.json,2021,may,22,"['J.T. LeRoy', 'Jupiter’s Legacy: Season 1', 'The Dance of the 41', 'The Upshaws: Season One', 'Halston: Limited Series', 'Army of the Dead', 'Master of None: Season 3', 'Lucifer: Season 5B', 'Pose', 'I Am Cait: Season 2', 'Bound', 'Shrill: Season 3', 'A Perfect Ending', 'Mosquita y Mari', 'Pride: Limited Series', 'Reaching for the Moon', 'Tru Love', 'The Bold Type: Season 5 Premiere', 'Bound', 'Frida', 'Legendary: Season 2', 'Girls 5Eva: Season One']"
december-2024-new-gay-streaming.json,2024,december,12,"['Fortune Feimster: Crushing It', 'A Nonsense Christmas with Sabrina Carpenter', 'Shiva Baby', 'Queer Eye', 'No Good Deed', 'The Bravest Knight', 'Cuckoo', 'Ilana Glazer: Human Magic', 'Laid', 'Nip/Tuck S1', 'Thelma & Louise', 'Jack in Time For Christimas']"
new-gay-streaming-august-2024.json,2024,august,14,"['A Good Girl’s Guide To Murder', 'The Umbrella Academy', 'Emily in Paris', 'Back to 15', 'Bel Air', 'The Anonymous', 'The Killer', 'Stress Positions', 'Only Murders in the Building', 'Something in the Water', 'Hollywood Black: Docuseries Premiere', 'RuPaul’s Drag Race Global All Stars: Season One Premiere', 'Fifteen', 'Drive']"
january-2023-new-streaming-tv-shows-movies-gay-lesbian-queer-netflix-hulu-prime-video-peacock.json,2023,january,24,"['Mars One', 'Ginny', 'The Walking Dead: Season 11', 'Sky Rojo: Season 3', 'She Hate Me', 'Tangerine', 'The Brady Bunch Movie', 'The Rig: Season One', 'Jurassic World: Dominion', 'Hunters: Season Two', 'The Legend of Vox Machina: Season Two', 'Skate Kitchen', 'Velma: Season One Premiere', 'The Last of Us: Season One Premiere', 'Are You The One? Complete Season 8', 'Professor Marston And The Wonder Women', 'Fantasy Island: Season 2 Premiere', 'The Drop', '9', 'How I Met Your Father: Season 2 Premiere', 'The Traitors: Season One Premiere', 'Poker Face: First Four Episodes Premiere', 'Truth Be Told: Season Three: Season Premiere', 'Anne Rice’s Mayfair Witches: Series Premiere']"
january-2022-heres-whats-new-and-gay-on-netflix-hbo-max-and-hulu-in-january-2022.json,2022,january,18,"['The Girl with the Dragon Tattoo', 'REBƎLDE: Season One', 'Hype House: Season One', 'Chosen: Season One', 'Getting Curious with Jonathan Van Ness: Season One', 'Sex Appeal', '9', 'This Is Us', 'Black Bear', 'Naomi', 'How I Met Your Father', 'Single Drunk Female', 'Grown', 'Burden of Truth: Complete Season 4', 'Search Party: Season 5 Premiere', 'Euphoria: Season 2 Premiere', 'Peacemaker: Season 1 Premiere', 'Somebody Somewhere: Season 1 Premiere']"
december-2023-gay-and-streaming-on-netflix-hulu-max-starz-and-peacock.json,2023,december,18,"['Blockers', 'Black Swan', 'Under Pressure: The U.S. Women’s World Cup Team', 'Familia', 'Cindy la Regia: The High School Years: Season One', 'Rebel Moon', 'Star Trek: Prodigy', 'Great Photo, Lovely Life', 'We Live Here: The Midwest: Season One', 'Blue Jean', 'Such Brave Girls: Season One', 'Letterkenny: Complete Season 12', 'Commitment To Life', 'Kajillionaire', 'Round and Round', 'Friends & Family Christmas', 'Power Book III: Raising Kanan: Season 3', 'It’s a Wonderful Knife']"
september-2020-streaming.json,2020,september,24,"['Set It Off', 'Bookmarks: Celebrating Black Voices', 'Girlfriends: Seasons 1', 'Away: Season 1', 'Get Organized with the Home Edit', 'Ratched: Season 1', 'The Good Place: Season 4', 'Van Helsing: Season 4', 'Wentworth: Season 8', 'The Boys in the Band', 'Addicted to Fresno', 'The Boys: Season 2', 'Blackbird', 'Not Another Teen Movie', 'Things You Can Tell Just by Looking at Her', 'Woke: Season 1', 'V for Vendetta', 'Unpregnant', 'We Are Who We Are: Limited Series', 'The Duchess', 'Enola Holmes', 'Utopia', 'Fargo', 'Coastal Elites']"
november-2021-whats-new-and-gay-on-netflix-paramount-showtime-amazon-prime-apple-tv-hbo-max-and-more.json,2021,november,20,"['Big Mouth: Season 5', 'Gentefied: Season 2', 'Passing', 'Supergirl', 'Cowboy Bebop: Season One', 'Vita and Virginia', 'Bruised', 'Boys Don’t Cry', 'The Brady Bunch Movie', 'Gossip Girl: Season 1B Premiere', 'Sort Of', 'The Sex Lives of College Girls: Season 1 Premiere', 'Star Trek Discovery: Season 4 Premiere', 'The Real World Los Angeles: Homecoming Premiere', 'Tampa Baes: Season One', 'The Wheel of Time: Season One', 'Hanna: Season 3', 'Dickinson: Season 3 Premiere', 'Yellowjackets: Season 1 Premiere', 'Saved by the Bell: Season 2']"
autostraddles-2014-fall-tv-preview-queers-and-women-of-color-all-over-your-teevee-254683.json,2014,fall,18,"['Gotham', 'Sleepy Hollow', 'Jane the Virgin', 'Faking It', 'American Horror Story: Freakshow', 'Red Band Society', 'Black', ""Grey's Anatomy"", 'Scandal', 'How To Get Away With Murder', 'Cristela', 'Saturday Night Live', 'The Good Wife', 'Brooklyn Nine', 'The Walking Dead', 'The Comeback', 'Transparent', 'Words With Girls']"
july-2022-whats-new-and-gay-and-streaming-on-hbo-max-amazon-prime-video-netflix-hulu-disney-and-paramount.json,2022,july,15,"['Rap Sh*t: Season One Premiere', 'Harley Quinn: Season 3', 'Pretty Little Liars: Original Sin: Season One', ""Jennifer's Body"", '1UP', ""Anything's Possible"", 'Paper Girls: Season One', 'Milk', 'Killing Eve: Season Four', 'Not Okay', 'The Only', 'Fried Green Tomatoes', 'A Simple Favor', 'High School Musical: Season Three Premiere', 'Stranger Things 4 (2022)']"
september-2022-whats-new-and-gay-on-netflix-peacock-hulu-paramount-disney.json,2022,september,23,"['Devil in Ohio: Limited Series', 'The Imperfects: Season One', 'Colette', 'In the Dark: Season Five', 'Heartbreak High', 'Do Revenge', 'The Dreamlife of Georgie Stone', 'Dynasty: Season Five', 'Rainbow', 'Real Girlfriends In Paris: Season One Premiere', 'Vampire Academy: Season One, Episodes 1', 'Tell It to the Bees', 'The Handmaid’s Tale: Season Five Two', 'Monarch: Series Premiere', 'Reboot: Season One Premiere', 'Reasonable Doubt: Two', 'The Good Fight Season 6 Premiere', 'The Amazing Race Season 34 Premiere', 'The Mighty Ducks: Game Changers: Season 2 Premiere', 'Hocus Pocus 2', 'Tom Swift: Season One', 'Los Espookys: Season 2 Premiere', 'Club Cumming Presents a Queer Comedy Extravaganza!']"
january-2021-streaming.json,2021,january,24,"['The Girl with the Dragon Tattoo', 'History of Swear Words', 'L.A.’s Finest: Season One', ""Pretend It's a City"", 'Last Tango in Halifax: Season 4', 'The Magicians: Season 5', 'Call My Agent!', ""So My Grandma's a Lesbian!"", 'Zoey’s Extraordinary Playlist: Season 2 Premiere', '9', '9', 'Grown', 'Flack: Season 1', 'Chick Fight', 'Gossip Girl: Seasons 1', 'The Color Purple', 'Mullholland Drive', 'Ready Player One', 'V for Vendetta', 'Lost and Delirious', 'Person of Interest: Seasons 1', 'Euphoria: Part 2: Jules: “F*ck Anyone Who’s Not a Sea Blob,” Special Episode Premiere', 'Babylon 5: Seasons 1', 'Dickinson: Season 2']"
january-2024-new-gay-streaming.json,2024,january,24,"['Going to Mars: The Nikki Giovanni Project', 'True Detective: Night County: Season 4 Premiere', 'Sort Of: Season 3 Premiere', 'Black Sails', 'Loudermilk', 'This Is Us', 'Love on the Spectrum: Season Two', 'Queer Eye: Season 8', 'Hazbin Hotel: Season One', 'LOL: One Last Laugh Ireland: Season One', 'Grandma', 'Good Trouble: Season 5b Premiere', 'All Fun and Games', 'Echo: Season One', 'Death and Other Details: Season One Premiere', 'Ted: Season One', 'The Traitors: Season Two', 'The Changemakers: Docuseries', 'Basic Instinct', 'Chasing Amy', 'The Girl with the Dragon Tattoo', 'Chloe', 'SkyMed: Season Two', 'Hightown: Season 3 Premiere']"
a-gay-girls-guide-to-fall-2013-television-196326.json,2013,fall,10,"['The Good Wife', 'NEW! The Masters of Sex', 'NEW! The Witches of East End', 'NEW! Mom', 'NEW! Hostages', 'NEW! Lucky 7', 'Chicago Fire', 'NEW! Ravenswood', 'NEW! Marvel’s Agents of S.H.I.E.L.D', 'The Mindy Project']"
december-2022-whats-new-and-gay-on-hbo-max-netflix-prime-video-peacock-hulu-paramount-and-prime-video.json,2022,december,15,"['Sort Of: Season Two Premiere', 'Gossip Girl: Season 2 Premiere', 'Doom Patrol: Season 4 Premiere', 'I Hate Suzie Too Premiere', 'My Unorthodox Life: Season 2', 'The Circle: Season 5', 'Something from Tiffany’s', 'The Almond & The Seahorse', 'Life Partners', 'Mack & Rita', 'LetterKenny: Season 11', 'Survivor’s Remorse: Seasons 1', 'Bros', 'The Real Housewives of Miami: Season 5 Premiere', 'Sampled: Season One Premiere']"
july-2024-whats-new-gay-and-streaming.json,2024,july,23,"['Sprint', 'The Man with 1000 Kids', 'Down in the Valley', 'Love Lies Bleeding', 'Melissa Etheridge: I’m Not Broken', 'Sunny: Season One Premiere', ""Monét's Slumber Party"", 'Snowpiercer', 'Those About to Die', 'The Decameron', 'Elite', 'The Girl with the Dragon Tattoo', 'Girl, Interrupted', 'Rough Night', 'Tangerine', 'Vacation Friends 2', ""Set It Off: Director's Cut"", 'Chick Fight', 'Jesus Camp', 'Barb and Star Go to Vista Del Mar', 'Fern Brady: Power & Chaos', 'All American', ""RuPaul's Drag Race""]"
january-2025-whats-new-gay-and-streaming-on-netflix-max-prime-video-peacock-and-apple-tv.json,2025,january,11,"['Missing You', 'Younger', 'XO, Kitty', 'Liza Treyger: Night Owl', 'The Traitors', 'SNL50: Beyond Saturday Night', 'Reframed: Next Gen Narratives', 'Harley Quinn', 'The Rig', 'Harlem', 'Mythic Quest']"
november-2024-new-gay-streaming-netflix-prime-video-max-apple-tv.json,2024,november,15,"['Whitney', ""It's All Over: The Kiss That Changed Spanish Football"", 'Arcane League of Legends: Season Two', 'Sprint: Season 2', 'Emilia Pérez', 'Close to You', 'Adoration: Season One', 'Transmitzvah', 'Janet Planet', 'The Sex Lives of College Girls: Season Three Premiere', 'Get Millie Black: Limited Series Premiere', 'My Old Ass', 'Cruel Intentions: Season One', 'Bad Sisters: Season Two Premiere', 'Silo: Season Two Premiere']"
march-2025-whats-new-gay-and-streaming-on-netflix-hulu-max-paramount-prime-video-and-peacock.json,2025,march,14,"['The Residence', 'Survival of the Thickest', ""Grey's Anatomy"", '9', 'LGBTQ+ movies coming to Hulu in March 2025:', 'Top Chef', 'For The Win: National Women’s Soccer League', 'Wheel of Time', 'The Amazing Race', 'LGBTQ+ movies coming to Paramount+ on March 1:', 'The Parenting', 'Queer', 'Power Book III: Raising Kanan', 'Lost Boys and Fairies']"
october-2025-whats-new-gay-and-streaming-on-hulu-prime-video-netflix-hbo-max-mubi-peacock-and-britbox.json,2025,october,12,"['Atomic Blonde', 'Anyone But You', 'Maintenance Required', 'Hedda', 'Hazbin Hotel', 'Sorry, Baby', 'Hal', 'Nobody Wants This', 'Selling Sunset', 'Loot', 'Honey Don’t!', 'Riot Women']"
may-2022-heres-whats-new-and-gay-on-netflix-hulu-hbo-max-amazon-prime-video-peacock-and-showtime.json,2022,may,22,"['Summertime: Season 3', 'The Circle: Season 4 Premiere', 'Welcome to Eden: Season One', 'New Heights: Season One', 'Tully', 'Stranger Things Volume 4: Part One', 'Grandma', 'Saving Face', 'Daytime Divas', 'Conversations With Friends: Complete Limited Series', 'Queen Sugar: Complete Season 6', 'The Color Purple', 'Frida', 'Hacks, Max Original Season 2 Premiere', 'Legendary: Season 3 Premiere', 'Tangerine', 'The Wilds: Season Two', 'Lovestruck High: Season One', 'Kick Like Tayla', 'Milk', 'Girls5Eva: Season 2 Premiere', 'Couples Therapy Season 3 Premiere']"
november-2022-queer-streaming-guide.json,2022,november,18,"['Manifest: Season 4A', 'Warrior Nun: Season 2', 'Dead To Me: Season 3', 'Elite: Season 6', 'The Big Brunch, Season One Premiere', 'The Sex Lives of College Girls: Season Two', 'Love, Lizzo', 'We’re Here: Season 3', 'Leverage: Redemption Season 2', 'All Rise, Season 3A', 'Planet Sex with Cara Delevingne: Season One', 'Wrong Place', 'The L Word: Generation Q: Season Three Premiere', 'Nope', 'Booksmart', 'Mythic Quest: Season 3 Premiere', 'Anna and the Apocalypse', 'Willow: Season One Premiere']"
whats-new-gay-and-streaming-in-february-2026-on-netflix-prime-video-apple-tv-peacock-and-tubi.json,2026,february,9,"['Marvel’s Runaways', 'Honey Don’t', 'The Lincoln Lawyer', 'Search Party', 'This Is I', ""Reality Check: Inside America's Next Top Model"", '56 Days', 'Bridgerton', 'Monarch: Legacy of Monsters']"
june-2024-whats-new-gay-and-streaming-on-netflix-max-hulu-peacock-amc-disney-and-paramount.json,2024,june,39,"['Tangerine', 'My Next Guest Needs No Introduction with David Letterman: Season Five Premiere', 'Carol', 'Outstanding: A Comedy Revolution', 'Aftersun', 'Trixie Motel: Drag Me Home: Limited Series Premiere', 'Am I Okay?', 'Fantasmas: Season One Premiere', 'Hannah Einbinder: Everything Must Go', 'House of the Dragon: Season Two Premiere', 'Slave Play. Not a Movie. A Play.', 'Cris Miro', 'Boys Don’t Cry', 'Death on the Nile', 'Assorted Comedy Specials', 'Candis Cayne’s Secret Garden: Complete Season One', 'Out 100: 2021, 2022 and 2023 Specials', '2024 LA Pride Parade Livestream', 'Wreck: Season 2', 'iHeart Radio & P&G “Can’t Cancel Pride” Special: Livestream', 'Margaret Cho: PsyCHO', 'Land of Women: Season One Premiere', 'Fancy Dance', 'Survivor’s Remorse: Seasons 1', 'Anna and the Apocalypse', 'Blockers', 'Jennifer’s Body', 'Pride', 'Queer Planet', 'Summer Qamp', 'Mean Girls', 'Power of the Dream', 'Star Wars: The Acolyte: Two Episode Series Premiere', 'Orphan Black: Echoes: Season One Premiere', 'Domino Day: 2 Episode Season One Premiere', 'Couple’s Therapy: Season Four Premiere', 'Bound', 'But I’m a Cheerleader', 'Chasing Amy']"
december-2025-whats-new-gay-and-streaming-on-netflix-starz-prime-video-peacock-amc-and-hallmark.json,2025,december,12,"['Anne Rice’s Mayfair Witches\xa0Season 2', 'Oh.What.Fun', 'Ripple Season One', 'Spartacus: House of Ashur Season One Premiere', 'Go On Season One', 'Fallout Season 2 Premiere', '10 Dance', 'Ordinary Girl in a Tiara', 'The Christmas Baby', 'A Firefighter’s Christmas Calendar', 'Sanctuary: A Witch’s Tale Season Two Premiere', 'Stranger Things, Season 5B & 5C']"
may-2025-new-gay-lesbian-tv-movies-what-to-stream.json,2025,may,16,"['Bet: Season One', 'Big Mouth: Season 8', 'Another Simple Favor', 'Overcompensating: Season One', 'The Second Best Hospital in the Galaxy: Season Two', 'Nine Perfect Strangers: Season Two Premiere', 'Ready Player One', 'And Just Like That…: Season Three Premiere', 'Poker Face: Season Two Premiere', 'Keeping my eye on:', 'Murderbot: Season One Premiere', 'Lulu Is a Rhinoceros', 'Criminal Minds: Evolution: Season 18 Premiere', 'SkyMed: Season 3 Premiere', 'The Chi: Season 7 Premiere', 'Couples Therapy']"
